BATHRM,HF_BATHRM,HEAT,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,EYB,STORIES,SALEDATE,PRICE,QUALIFIED,SALE_NUM,GBA,BLDG_NUM,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,GIS_LAST_MOD_DTTM,SOURCE,CMPLX_NUM,LIVING_GBA,FULLADDRESS,CITY,STATE,ZIPCODE,NATIONALGRID,LATITUDE,LONGITUDE,ASSESSMENT_NBHD,ASSESSMENT_SUBNBHD,CENSUS_TRACT,CENSUS_BLOCK,WARD,SQUARE,X,Y,QUADRANT
1,1,Forced Air,Y,,4,1,2008.0,,2008,,2015-07-08 00:00:00,730000.0,Q,3,,1,,,,,,,,,0,17,235,2018-07-22 18:01:38,Condominium,2932.0,1225.0,,,,20005.0,,38.91049082,-77.03344358,Old City 2,040 E Old City 2,5201.0,,Ward 2,209.0,-77.03344587882418,38.91049827755338,NW
2,0,Ht Pump,Y,,5,2,1910.0,2008.0,1919,,2009-08-14 00:00:00,641000.0,U,1,,1,,,,,,,,,0,17,543,2018-07-22 18:01:38,Condominium,1335.0,1188.0,,,,20009.0,,38.91675835,-77.04268113,Kalorama,029 B Kalorama,4002.0,,Ward 1,2556.0,-77.04268341732562,38.91676581051396,NW
3,0,Warm Cool,Y,1.0,7,4,1928.0,,1960,2.0,2014-06-03 00:00:00,886000.0,U,4,1620.0,1,2 Story,Row Inside,Good Quality,Average,Stucco,Metal- Sms,Hardwood,1.0,1,11,2555,2018-07-22 18:01:43,Residential,,,3706 R STREET NW,WASHINGTON,DC,20007.0,18S UJ 20261 09201,38.91332387,-77.07308073,Burleith,008 A Burleith,300.0,000300 3013,Ward 2,1307.0,-77.07345823525691,38.913331374684724,NW
1,0,Hot Water Rad,N,1.0,5,2,1923.0,,1957,2.0,,,U,1,1088.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1.0,0,11,1749,2018-07-22 18:01:43,Residential,,,2722 SHERMAN AVENUE NW,WASHINGTON,DC,20001.0,18S UJ 24377 10453,38.92542735,-77.02595576,Columbia Heights,015 E Columbia Heights,3500.0,003500 1004,Ward 1,2858.0,-77.02630034686575,38.9252947607721,NW
1,0,Hot Water Rad,N,1.0,4,2,1885.0,1985.0,1957,2.0,2008-07-10 00:00:00,,U,1,1020.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1.0,0,11,987,2018-07-22 18:01:43,Residential,,,1902 16TH STREET NW,WASHINGTON,DC,20009.0,18S UJ 23411 09396,38.91576389,-77.03685732,Old City 2,040 D Old City 2,4201.0,004201 1003,Ward 2,177.0,-77.03722060883345,38.91503291516594,NW
2,0,Warm Cool,Y,1.0,5,2,1940.0,2007.0,1954,2.0,2018-02-20 00:00:00,,U,3,1298.0,1,2 Story,Row End,Average,Average,Common Brick,Comp Shingle,Hardwood,1.0,0,11,4548,2018-07-22 18:01:43,Residential,,,3901 AMES STREET NE,WASHINGTON,DC,20019.0,18S UJ 30864 06455,38.89069694,-76.95018418,Deanwood,018 A Deanwood,9603.0,009603 2006,Ward 7,5049.0,-76.94881901275708,38.89091423485037,NE
1,0,Forced Air,Y,,5,2,1926.0,1980.0,1926,,2012-09-07 00:00:00,131690.0,U,1,,1,,,,,,,,,0,17,343,2018-07-22 18:01:38,Condominium,1228.0,863.0,,,,20010.0,,38.93287013,-77.038012375,Mt. Pleasant,036 A Mt. Pleasant,2701.0,,Ward 1,2609.0,-77.03801467354151,38.932877591481905,NW
3,1,Forced Air,Y,1.0,8,3,1941.0,,1972,2.5,,,U,1,2561.0,1,2.5 Story Fin,Single,Very Good,Good,Common Brick,Slate,Hardwood,1.0,2,12,9797,2018-07-22 18:01:43,Residential,,,3244 CHESTNUT STREET NW,WASHINGTON,DC,20015.0,18S UJ 21642 16543,38.97972391,-77.05907654,Hawthorne,,1500.0,001500 1012,Ward 4,2363.0,-77.05911440728765,38.97939901550791,NW
2,0,Ht Pump,Y,,5,2,1942.0,1982.0,1942,,,,U,1,,1,,,,,,,,,0,16,1853,2018-07-22 18:01:38,Condominium,1066.0,1365.0,,,,20016.0,,38.93647738,-77.07636626,Cleveland Park,,1002.0,,Ward 3,1820.0,-77.07636855976237,38.93648483919923,NW
2,0,Forced Air,Y,,4,2,2004.0,,2004,,2005-12-05 00:00:00,614500.0,Q,1,,1,,,,,,,,,1,17,278,2018-07-22 18:01:38,Condominium,1566.0,1160.0,,,,20009.0,,38.92751842,-77.03604824,Columbia Heights,015 A Columbia Heights,2802.0,,Ward 1,2671.0,-77.03605053451805,38.92752588243617,NW
1,0,Ht Pump,Y,,3,1,1947.0,2007.0,1947,,2008-01-11 00:00:00,,U,1,,1,,,,,,,,,0,16,532,2018-07-22 18:01:38,Condominium,1879.0,599.0,,,,20032.0,,38.84821431,-77.00425821,Congress Heights,016 B Congress Heights,10400.0,,Ward 8,5999.0,-77.00426048692387,38.84822175305778,SE
1,1,Warm Cool,Y,1.0,7,3,1948.0,1996.0,1958,2.0,,,U,1,986.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Comp Shingle,Carpet,1.0,0,13,3644,2018-07-22 18:01:43,Residential,,,472 BURNS STREET SE,WASHINGTON,DC,20019.0,18S UJ 31414 05525,38.88242894,-76.94360805,Fort Dupont Park,022 B Fort Dupont Park,7703.0,007703 2007,Ward 7,5398.0,-76.9429826698659,38.88339779824871,SE
2,1,Warm Cool,Y,1.0,7,2,1962.0,,1965,2.0,,,U,1,1651.0,1,2 Story,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,1,12,6159,2018-07-22 18:01:43,Residential,,,2025 TAYLOR STREET NE,WASHINGTON,DC,20018.0,18S UJ 28846 12028,38.94050183,-76.97483119,Michigan Park,,9400.0,009400 1018,Ward 5,4230.0,-76.97552718163422,38.94016051859273,NE
3,0,Ht Pump,Y,1.0,8,5,1925.0,2009.0,1964,1.5,2009-08-17 00:00:00,343400.0,Q,1,1625.0,1,1.5 Story Fin,Single,Average,Good,Common Brick,Comp Shingle,Hardwood/Carp,1.0,0,12,6856,2018-07-22 18:01:43,Residential,,,3117 CHANNING STREET NE,WASHINGTON,DC,20018.0,18S UJ 29910 09970,38.92216846,-76.9620465,Woodridge,056 D Woodridge,11100.0,011100 1023,Ward 5,4361.0,-76.96279246853322,38.9225554077664,NE
4,0,Hot Water Rad,N,4.0,8,4,1926.0,,1943,2.0,2002-02-15 00:00:00,,U,1,3060.0,1,2 Story,Multi,Average,Average,Common Brick,Metal- Sms,Hardwood,4.0,0,23,2481,2018-07-22 18:01:43,Residential,,,5220 4TH STREET NW,WASHINGTON,DC,20011.0,18S UJ 25143 13593,38.9538638,-77.01793331,Petworth,042 C Petworth,2102.0,002102 5002,Ward 4,3257.0,-77.01879668006735,38.953740385436646,NW
1,0,Forced Air,N,1.0,5,2,1943.0,,1943,2.0,2010-07-28 00:00:00,,U,1,832.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,13,2750,2018-07-22 18:01:43,Residential,,,420 BRANDYWINE STREET SE,WASHINGTON,DC,20032.0,18S UH 26426 99844,38.83029106,-76.99964862,Congress Heights,016 C Congress Heights,9802.0,009802 2001,Ward 8,6166.0,-76.99970651656899,38.83030471882638,SE
1,0,Ht Pump,Y,,4,1,1940.0,,1900,,,,U,1,,1,,,,,,,,,0,16,1102,2018-07-22 18:01:38,Condominium,1275.0,636.0,,,,20020.0,,38.86303776,-76.94956535,Hillcrest,028 C Hillcrest,7603.0,,Ward 7,5672.0,-76.94956761497514,38.863045210036994,SE
2,0,Hot Water Rad,N,2.0,7,3,1923.0,,1967,2.0,2018-02-13 00:00:00,874000.0,Q,4,1596.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,2.0,0,11,2940,2018-07-22 18:01:43,Residential,,,20 W STREET NW,WASHINGTON,DC,20001.0,18S UJ 25753 09707,38.91898697,-77.00989867,Ledroit Park,031 B Ledroit Park,3301.0,003301 1004,Ward 5,3118.0,-77.010593400889,38.91864872983689,NW
1,0,Ht Pump,Y,,4,2,1927.0,2007.0,1927,,2013-01-02 00:00:00,266770.0,Q,1,,1,,,,,,,,,0,16,710,2018-07-22 18:01:38,Condominium,1936.0,784.0,,,,20002.0,,38.91611291,-77.00127467499998,Eckington,019 B Eckington,8702.0,,Ward 5,3566.0,-77.00127695406017,38.91612036743214,NE
2,1,Warm Cool,Y,1.0,6,3,2002.0,,2007,2.0,2003-08-06 00:00:00,,U,1,1080.0,1,2 Story,Row Inside,Above Average,Excellent,Vinyl Siding,Comp Shingle,Carpet,1.0,0,11,1853,2018-07-22 18:01:43,Residential,,,4014 WHEELER ROAD SE,WASHINGTON,DC,20032.0,18S UJ 27205 00312,38.83466134,-76.99079832,Congress Heights,016 C Congress Heights,9700.0,009700 1007,Ward 8,5920.0,-76.98949798805309,38.83535155548781,SE
2,1,Forced Air,Y,1.0,7,3,1954.0,2016.0,1974,2.0,2016-06-13 00:00:00,435000.0,Q,3,1440.0,1,2 Story,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1.0,0,12,4475,2018-07-22 18:01:43,Residential,,,4251 NASH STREET NE,WASHINGTON,DC,20019.0,18S UJ 31664 08251,38.90702394,-76.94140345,Lily Ponds,032 A Lily Ponds,9601.0,009601 1029,Ward 7,5100.0,-76.9416520487726,38.90651962992448,NE
1,1,Forced Air,N,2.0,7,3,1906.0,,1969,2.0,1990-07-02 00:00:00,,U,1,1622.0,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,2.0,1,24,1314,2018-07-22 18:01:43,Residential,,,2015 13TH STREET NW,WASHINGTON,DC,20009.0,18S UJ 24064 09576,38.91746787,-77.02934021,Old City 2,040 F Old City 2,4400.0,004400 1016,Ward 1,273.0,-77.02931543191539,38.917428931990585,NW
1,0,Forced Air,Y,1.0,6,3,1950.0,,1969,2.0,2014-03-13 00:00:00,,U,1,1088.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,11,1280,2018-07-22 18:01:43,Residential,,,2218 16TH STREET NE,WASHINGTON,DC,20018.0,18S UJ 28240 09731,38.91969105,-76.98123949,Brentwood,005 A Brentwood,9102.0,009102 3004,Ward 5,4117.0,-76.98147276593622,38.919721800135605,NE
1,1,Forced Air,Y,1.0,6,3,1900.0,2011.0,1964,2.0,2015-09-02 00:00:00,215000.0,Q,8,924.0,1,2 Story,Single,Average,Average,Vinyl Siding,Comp Shingle,Hardwood,1.0,0,12,2853,2018-07-22 18:01:43,Residential,,,5217 DIX STREET NE,WASHINGTON,DC,20019.0,18S UJ 32996 06887,38.89499535,-76.92572087,Deanwood,018 C Deanwood,7808.0,007808 1004,Ward 7,5235.0,-76.9257231262364,38.89471416800829,NE
4,1,Warm Cool,Y,1.0,9,5,1991.0,2001.0,2005,2.0,2002-02-19 00:00:00,1515000.0,Q,1,3514.0,1,2 Story,Single,Superior,Good,Common Brick,Comp Shingle,Hardwood,1.0,3,12,8181,2018-07-22 18:01:43,Residential,,,4801 FOXHALL CRESCENT NW,WASHINGTON,DC,20007.0,18S UJ 18462 10374,38.92354278,-77.09410297,Berkley,004 C Berkley,801.0,000801 2009,Ward 3,1397.0,-77.09269749557184,38.92294044689599,NW
2,0,Ht Pump,Y,,4,2,2002.0,,2002,,2015-07-20 00:00:00,595900.0,Q,3,,1,,,,,,,,,1,16,526,2018-07-22 18:01:38,Condominium,1488.0,1014.0,,,,20009.0,,38.92140084,-77.0416785,Mt. Pleasant,036 C Mt. Pleasant,3800.0,,Ward 1,2560.0,-77.04168080059328,38.92140829829151,NW
2,0,Forced Air,Y,,4,2,2008.0,,2008,,2009-09-08 00:00:00,362500.0,Q,1,,1,,,,,,,,,0,16,1176,2018-07-22 18:01:38,Condominium,1981.0,1208.0,,,,20010.0,,38.93457097,-77.02009454,Columbia Heights,015 C Columbia Heights,3200.0,,Ward 1,3035.0,-77.0200968269078,38.9345784293668,NW
1,0,Hot Water Rad,N,1.0,8,3,1930.0,,1954,2.0,,,U,1,1410.0,1,2 Story,Single,Average,Average,Aluminum,Comp Shingle,Hardwood,1.0,0,12,7125,2018-07-22 18:01:43,Residential,,,3219 M STREET SE,WASHINGTON,DC,20019.0,18S UJ 29963 04785,38.87548416,-76.96014644,Hillcrest,028 B Hillcrest,9901.0,009901 2010,Ward 7,5509.0,-76.9588300906376,38.87526355849137,SE
1,1,Warm Cool,Y,1.0,7,3,1928.0,1992.0,1954,2.0,2015-06-08 00:00:00,,U,2,1232.0,1,2 Story,Single,Average,Good,Stucco,Comp Shingle,Hardwood,1.0,1,12,5499,2018-07-22 18:01:43,Residential,,,2222 PERRY STREET NE,WASHINGTON,DC,20018.0,18S UJ 28993 11565,38.93635428,-76.97301431,Woodridge,056 A Woodridge,9400.0,009400 3014,Ward 5,4241.0,-76.97326168122027,38.93662310155093,NE
1,1,Forced Air,N,1.0,6,3,1948.0,,1948,2.0,2018-03-30 00:00:00,240000.0,U,2,1296.0,1,2 Story,Semi-Detached,Average,Good,Common Brick,Built Up,Hardwood,1.0,0,13,2500,2018-07-22 18:01:43,Residential,,,477 VALLEY AVENUE SE,WASHINGTON,DC,20032.0,18S UJ 26576 00287,38.83431441,-76.99803959,Congress Heights,016 C Congress Heights,9801.0,009801 1004,Ward 8,6126.0,-76.99828357137629,38.833912865401295,SE
1,0,Ht Pump,Y,,4,1,2009.0,,2009,,2009-06-15 00:00:00,485000.0,Q,1,,1,,,,,,,,,0,17,272,2018-07-22 18:01:38,Condominium,2947.0,691.0,,,,20009.0,,38.916348805,-77.0274342,Old City 2,040 E Old City 2,4400.0,,Ward 1,305.0,-77.02743649244344,38.91635626053919,NW
1,0,Hot Water Rad,N,,3,1,1928.0,1980.0,1928,,1992-11-02 00:00:00,119500.0,Q,1,,1,,,,,,,,,0,17,260,2018-07-22 18:01:38,Condominium,1133.0,852.0,,,,20009.0,,38.91973729,-77.04802979,Kalorama,029 C Kalorama,4001.0,,Ward 1,2541.0,-77.04803208333958,38.91974474922274,NW
2,1,Hot Water Rad,N,1.0,6,3,1928.0,,1957,2.25,2008-03-10 00:00:00,352000.0,U,1,1770.0,1,2.5 Story Unfin,Semi-Detached,Above Average,Average,Common Brick,Built Up,Hardwood,1.0,1,13,2552,2018-07-22 18:01:43,Residential,,,7120 9TH STREET NW,WASHINGTON,DC,20012.0,18S UJ 24517 16147,38.97673688,-77.02580087,Brightwood,006 B Brightwood,10300.0,010300 3007,Ward 4,2965.0,-77.02625805496497,38.97658569281828,NW
1,0,Forced Air,N,,4,2,1890.0,1965.0,1890,,,,U,1,,1,,,,,,,,,0,16,540,2018-07-22 18:01:38,Condominium,2401.0,827.0,,,,20007.0,,38.91176138,-77.06045955,Georgetown,025 F Georgetown,100.0,,Ward 2,1282.0,-77.0604618591437,38.91176883739783,NW
1,0,Ht Pump,Y,,1,0,1914.0,2006.0,1919,,2011-05-05 00:00:00,174000.0,Q,1,,1,,,,,,,,,0,16,145,2018-07-22 18:01:38,Condominium,1795.0,328.0,,,,20010.0,,38.92955392,-77.03719039,Mt. Pleasant,036 A Mt. Pleasant,2702.0,,Ward 1,2595.0,-77.03719267749891,38.929561377131726,NW
3,0,Forced Air,Y,1.0,8,3,1925.0,1990.0,1964,2.0,2003-12-03 00:00:00,310000.0,Q,1,1320.0,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Ceramic Tile,1.0,0,11,1790,2018-07-22 18:01:43,Residential,,,442 EMERSON STREET NW,WASHINGTON,DC,20011.0,18S UJ 25025 13141,38.94976781,-77.01916793,Petworth,042 C Petworth,2202.0,002202 3007,Ward 4,3251.0,-77.0185114736381,38.949255378776655,NW
3,1,Forced Air,N,1.0,14,5,1940.0,1988.0,1974,2.5,,,U,1,3315.0,1,2.5 Story Fin,Single,Superior,Good,Common Brick,Slate,Hardwood,1.0,2,12,9952,2018-07-22 18:01:43,Residential,,,5021 MILLWOOD LANE NW,WASHINGTON,DC,20016.0,18S UJ 17944 11537,38.93387887,-77.10040697,Kent,030 B Kent,901.0,000901 1007,Ward 3,1434.0,-77.10100321155699,38.93409437630105,NW
3,2,Ht Pump,Y,1.0,9,4,1987.0,2006.0,2001,2.0,2012-11-15 00:00:00,,U,1,3326.0,1,2 Story,Single,Excellent,Good,Common Brick,Comp Shingle,Wood Floor,1.0,3,12,6480,2018-07-22 18:01:43,Residential,,,4501 SALEM LANE NW,WASHINGTON,DC,20007.0,18S UJ 19089 09085,38.91203818,-77.08656207,Berkley,004 A Berkley,802.0,000802 1007,Ward 3,1364.0,-77.08662738735077,38.912172814853186,NW
2,1,Warm Cool,Y,1.0,6,3,2001.0,,2002,2.0,2003-08-08 00:00:00,,U,1,1378.0,1,2 Story,Semi-Detached,Above Average,Excellent,Vinyl Siding,Comp Shingle,Hardwood/Carp,1.0,0,13,3494,2018-07-22 18:01:43,Residential,,,937 BLAKNEY LANE SE,WASHINGTON,DC,20032.0,18S UJ 27254 00493,38.83630291,-76.99028845,Congress Heights,016 C Congress Heights,9700.0,009700 1004,Ward 8,5928.0,-76.99099638854307,38.83645957711283,SE
2,2,Hot Water Rad,Y,1.0,9,5,1947.0,,1954,2.5,2007-02-09 00:00:00,,U,1,2925.0,1,2.5 Story Fin,Single,Good Quality,Average,Common Brick,Slate,Hardwood,1.0,2,12,12697,2018-07-22 18:01:43,Residential,,,1809 SHEPHERD STREET NW,WASHINGTON,DC,20011.0,18S UJ 23035 12098,38.93997223,-77.04185592,Crestwood,,2600.0,002600 1005,Ward 4,2632.0,-77.042457643962,38.940354240753656,NW
2,2,Hot Water Rad,N,1.0,8,3,1923.0,1964.0,1950,2.0,2018-05-04 00:00:00,,U,3,2170.0,1,2 Story,Single,Good Quality,Average,Stone,Slate,Hardwood,1.0,1,12,6668,2018-07-22 18:01:43,Residential,,,1507 GALLATIN STREET NW,WASHINGTON,DC,20011.0,18S UJ 23634 13432,38.95210603,-77.03528521,16th Street Heights,049 A 16th Street Heights,2002.0,002002 1003,Ward 4,2714.0,-77.03463279223261,38.95234789403105,NW
1,0,Hot Water Rad,N,1.0,7,3,1924.0,,1954,1.5,,,U,1,912.0,1,1.5 Story Fin,Single,Above Average,Average,Concrete,Comp Shingle,Hardwood,1.0,1,12,5700,2018-07-22 18:01:43,Residential,,,6703 5TH STREET NW,WASHINGTON,DC,20012.0,18S UJ 25041 15562,38.97157303,-77.01960423,Brightwood,006 D Brightwood,1702.0,001702 1018,Ward 4,3274.0,-77.01895849907137,38.971775451033004,NW
3,0,Hot Water Rad,Y,2.0,9,4,1900.0,2007.0,1969,2.0,,,U,1,1860.0,1,2 Story,Row End,Good Quality,Good,Common Brick,Metal- Sms,Wood Floor,2.0,3,24,2772,2018-07-22 18:01:43,Residential,,,624 A STREET NE,WASHINGTON,DC,20002.0,18S UJ 26783 06590,38.89112155,-76.99724822,Capitol Hill,009 C Capitol Hill,8200.0,008200 1003,Ward 6,867.0,-76.99737394398831,38.891417292184585,NE
3,1,Forced Air,Y,1.0,7,4,2015.0,,2016,3.0,2015-09-18 00:00:00,555000.0,U,2,3000.0,1,3 Story,Semi-Detached,Average,Good,Brick/Siding,Built Up,Hardwood/Carp,1.0,0,13,3000,2018-07-22 18:01:43,Residential,,,1118 48TH STREET NE,WASHINGTON,DC,20019.0,18S UJ 32299 08047,38.90531365,-76.93403676,Deanwood,018 B Deanwood,7806.0,007806 2007,Ward 7,5156.0,-76.93445078022476,38.90523703686336,NE
1,1,Hot Water Rad,N,1.0,4,2,1935.0,,1947,1.0,2017-07-10 00:00:00,149000.0,U,5,650.0,1,1 Story,Single,Above Average,Fair,Shingle,Comp Shingle,Hardwood/Carp,1.0,1,12,5512,2018-07-22 18:01:43,Residential,,,4428 ALABAMA AVENUE SE,WASHINGTON,DC,20019.0,18S UJ 31967 04700,38.87510419,-76.9370355,Fort Dupont Park,022 C Fort Dupont Park,7707.0,007707 2012,Ward 7,5382.0,-76.93778465502803,38.875543228871095,SE
2,1,Hot Water Rad,Y,1.0,6,4,1900.0,2003.0,1962,2.0,1997-07-21 00:00:00,,U,1,1404.0,1,2 Story,Row Inside,Excellent,Average,Common Brick,Metal- Sms,Hardwood,1.0,1,11,1040,2018-07-22 18:01:43,Residential,,,3506 O STREET NW,WASHINGTON,DC,20007.0,18S UJ 20566 08557,38.9075833,-77.06939708,Georgetown,025 B Georgetown,202.0,000202 4003,Ward 2,1227.0,-77.06924964456243,38.90733222152547,NW
1,1,Forced Air,N,1.0,6,3,1941.0,,1943,2.0,,,U,1,1008.0,1,2 Story,Row End,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,11,2362,2018-07-22 18:01:43,Residential,,,320 DIVISION AVENUE NE,WASHINGTON,DC,20019.0,18S UJ 32887 06920,38.89527729,-76.92697615,Deanwood,018 E Deanwood,7804.0,007804 2007,Ward 7,5234.0,-76.92736125484909,38.895087321289566,NE
1,1,Warm Cool,Y,1.0,5,2,1900.0,1958.0,1976,2.0,2016-10-19 00:00:00,,U,4,1260.0,1,2 Story,Row Inside,Superior,Average,Common Brick,Metal- Sms,Hardwood,1.0,1,11,1507,2018-07-22 18:01:43,Residential,,,1654 32ND STREET NW,WASHINGTON,DC,20007.0,18S UJ 21033 09022,38.911865,-77.06414236,Georgetown,025 F Georgetown,100.0,000100 1006,Ward 2,1280.0,-77.06461044181863,38.91199253451509,NW
1,1,Hot Water Rad,N,1.0,6,3,1910.0,1970.0,1954,2.0,2012-06-25 00:00:00,,U,1,1240.0,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Hardwood,1.0,0,11,1742,2018-07-22 18:01:43,Residential,,,717 FLORIDA AVENUE NE,WASHINGTON,DC,20002.0,18S UJ 26973 08106,38.9048097,-76.99543914,Old City 1,039 L Old City 1,10600.0,010600 1002,Ward 6,886.0,-76.99561201255246,38.90436718005253,NE
1,1,Hot Water Rad,Y,1.0,6,2,1900.0,1970.0,1963,3.0,2018-03-12 00:00:00,,U,2,1212.0,1,3 Story,Row End,Very Good,Average,Common Brick,Neopren,Wood Floor,1.0,3,11,1127,2018-07-22 18:01:43,Residential,,,305 CONSTITUTION AVENUE NE,WASHINGTON,DC,20002.0,18S UJ 26404 06679,38.89184188,-77.00162736,Capitol Hill,009 C Capitol Hill,8200.0,008200 2013,Ward 6,785.0,-77.0012440691287,38.891601512737154,NE
2,2,Warm Cool,Y,2.0,8,4,1940.0,,1969,2.0,2013-08-20 00:00:00,985000.0,Q,1,1798.0,1,2 Story,Single,Good Quality,Good,Common Brick,Slate,Hardwood,2.0,2,12,4080,2018-07-22 18:01:43,Residential,,,4444 ALBEMARLE STREET NW,WASHINGTON,DC,20016.0,18S UJ 19038 13049,38.94772673,-77.08819390000002,American University,001 C American University,1001.0,001001 4005,Ward 3,1590.0,-77.08746274712227,38.947487212947934,NW
1,1,Hot Water Rad,N,1.0,6,3,1913.0,,1960,2.0,1997-09-02 00:00:00,304500.0,Q,1,1596.0,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,1.0,0,11,1694,2018-07-22 18:01:43,Residential,,,1741 CHURCH STREET NW,WASHINGTON,DC,20036.0,18S UJ 23150 08827,38.91054218,-77.03968729,Old City 2,040 D Old City 2,5301.0,005301 2001,Ward 2,156.0,-77.03998407205833,38.91053107239987,NW
2,0,Forced Air,Y,1.0,6,3,1925.0,2004.0,1964,2.0,2016-03-08 00:00:00,510000.0,U,6,1190.0,1,2 Story,Single,Average,Good,Aluminum,Comp Shingle,Hardwood/Carp,1.0,0,12,2588,2018-07-22 18:01:43,Residential,,,3712 24TH STREET NE,WASHINGTON,DC,20018.0,18S UJ 29046 11479,38.93559347,-76.97238369,Woodridge,056 A Woodridge,9400.0,009400 3013,Ward 5,4242.0,-76.97305968254688,38.93570105980126,NE
3,0,Forced Air,Y,,5,2,2002.0,,2002,,2013-09-26 00:00:00,805000.0,U,1,,1,,,,,,,,,1,17,226,2018-07-22 18:01:38,Condominium,2538.0,1331.0,,,,20005.0,,38.908131005,-77.02989369,Old City 2,040 C Old City 2,5002.0,,Ward 2,243.0,-77.02989598533358,38.90813845924844,NW
6,1,Warm Cool,Y,1.0,12,6,2012.0,,2015,2.5,2012-06-18 00:00:00,1200000.0,Q,1,4800.0,1,2 Story,Single,Superior,Excellent,Stone,Slate,Hardwood,1.0,1,12,11337,2018-07-22 18:01:43,Residential,,,4501 HOBAN ROAD NW,WASHINGTON,DC,20007.0,18S UJ 19221 09366,38.91459133,-77.08511681,Berkley,004 B Berkley,802.0,000802 2001,Ward 3,1346.0,-77.08609464127785,38.917502196190426,NW
3,1,Forced Air,Y,1.0,6,3,1911.0,2012.0,1967,2.0,2013-01-02 00:00:00,558000.0,Q,1,1619.0,1,2 Story,Single,Above Average,Very Good,Vinyl Siding,Comp Shingle,Hardwood/Carp,1.0,0,12,4600,2018-07-22 18:01:43,Residential,,,3305 22ND STREET NE,WASHINGTON,DC,20018.0,18S UJ 28903 11032,38.93153856,-76.9739223,Woodridge,056 A Woodridge,9400.0,009400 2014,Ward 5,4247.0,-76.97316819055243,38.9315804375771,NE
1,0,Hot Water Rad,N,1.0,4,2,1900.0,,1964,2.0,2018-02-15 00:00:00,624000.0,U,4,816.0,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Wood Floor,1.0,0,11,896,2018-07-22 18:01:43,Residential,,,309 9TH STREET SE,WASHINGTON,DC,20003.0,18S UJ 27052 05975,38.88563344,-76.99398834,Capitol Hill,009 B Capitol Hill,6700.0,006700 3013,Ward 6,924.0,-76.99432436802438,38.8852727332813,SE
2,1,Forced Air,Y,1.0,7,4,1939.0,2011.0,1964,2.0,2017-04-20 00:00:00,600000.0,Q,7,1980.0,1,2 Story,Single,Average,Good,Common Brick,Comp Shingle,Hardwood/Carp,1.0,0,12,6412,2018-07-22 18:01:43,Residential,,,2810 30TH STREET NE,WASHINGTON,DC,20018.0,18S UJ 29640 10533,38.92719215,-76.96529959,Woodridge,056 B Woodridge,11100.0,011100 1006,Ward 5,4338.0,-76.96540339481815,38.9272227353178,NE
2,0,Hot Water Rad,N,2.0,8,4,1947.0,2008.0,1957,2.0,2008-11-13 00:00:00,232000.0,Q,1,1750.0,1,2 Story,Multi,Average,Average,Common Brick,Comp Shingle,Carpet,2.0,0,24,2418,2018-07-22 18:01:43,Residential,,,4609 CENTRAL AVENUE NE,WASHINGTON,DC,20019.0,18S UJ 32078 06359,38.89006548,-76.93616656,Deanwood,018 A Deanwood,7803.0,007803 3011,Ward 7,5138.0,-76.9360596767425,38.89095563905735,NE
1,1,Ht Pump,Y,,5,2,1981.0,,1981,,,,U,1,,1,,,,,,,,,1,16,2662,2018-07-22 18:01:38,Condominium,3020.0,1200.0,,,,20017.0,,38.9279907,-77.00755566,Brookland,007 E Brookland,2302.0,,Ward 5,3499.0,-77.00755794671538,38.927998157038175,NE
1,0,Forced Air,N,1.0,4,2,1918.0,2000.0,1954,2.0,2000-11-14 00:00:00,114000.0,Q,1,676.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1.0,0,11,378,2018-07-22 18:01:43,Residential,,,1807 6TH STREET NW,WASHINGTON,DC,20001.0,18S UJ 24894 09209,38.91433509,-77.01968097,Old City 2,040 G Old City 2,4801.0,004801 1001,Ward 6,475.0,-77.01927669655117,38.914286506529336,NW
